SMILES,P(Act)
CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,10.06550155
COc1ccccc1N1CCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,9.853871964
CCN(C)CCc1c(-c2ccc(C#N)cc2)[nH]c2ccccc12,9.37675071
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,9.30980392
O=C(CCCN1CC[Si](O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,9.259637311
CCCN1C[C@H](CSC)O[C@@H]2Cc3c(O)cccc3C[C@H]21,9.22184875
Clc1cccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)c1Cl,9.22184875
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccs1,9.22184875
CCCN(CCC)C1CCc2c(ccc(O)c2O)C1,9.15490196
CCN(Cc1ccccc1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,9.100015437
C=CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(OC)c1OC,9.062983893
COc1ccc2[nH]cc(CN3CCC(O)(c4ccc(I)cc4)CC3)c2c1,9.045757491
COc1cccc2[nH]cc(CN3CCC(O)(c4ccc(I)cc4)CC3)c12,9.045757491
C(#Cc1ccncc1)CCN1CC=C(c2ccccc2)CC1,9
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4F)CC3)nc2N1,9
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)nc2N1,9
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCCO5)CC3)nc2N1,9
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)nc2N1,9
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2ccccc2c1,9
CN1CCN(C2=Nc3ccccc3Sc3ccc(F)cc32)CC1,8.958607315
CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,8.946921557
CCCN1CCO[C@@H]2c3cc(O)ccc3SC[C@H]21,8.943095149
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,8.92142236
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)nc2N1,8.920818754
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,8.890084137
